CALLSIGN,TIME,LATITUDE,LONGITUDE,ALTITUDE,SPEED,TRACK,VERTICAL_RATE
EXS6DR, 1496408333758, 55.722889, -3.961687, 8475, 290.7, 330.1, -1216
EZY905M, 1496408330789, 55.874771, -4.42791, 23300, 115.0, 225.0, -384
EZY19TY, 1496408333758, 55.211281, -3.356989, 16750, 362.0, 331.5, -960
EXS120, 1496408341755, 54.646774, -2.933996, 26600, 464.7, 332.4, -2496
EXS6DR, 1496408341755, 55.72787, -3.966408, 8375, 289.2, 329.4, -1344
EZY905M, 1496408333412, 55.874771, -4.42791, 23300, 115.0, 225.0, -384
EZY19TY, 1496408341755, 55.217514, -3.362947, 16675, 362.0, 331.5, -960
EXS120, 1496408353224, 54.668946, -2.954157, 26200, 458.5, 332.0, -1984
EXS6DR, 1496408353224, 55.741929, -3.980999, 8050, 287.1, 329.0, -2048
EZY19TY, 1496408353224, 55.236, -3.38046, 16475, 361.0, 331.6, -960
EXS120, 1496408352899, 54.668946, -2.954157, 26175, 458.5, 332.0, -1984
EXS6DR, 1496408356320, 55.745636, -3.984708, 7925, 287.1, 329.0, -1728
EZY19TY, 1496408356320, 55.2407, -3.384871, 16425, 360.0, 331.5, -960
EXS120, 1496408353190, 54.668946, -2.954157, 26025, 457.2, 332.1, -2048
EXS6DR, 1496408358283, 55.748586, -3.98838, 7875, 287.6, 328.8, -1728
EZY19TY, 1496408358283, 55.24382, -3.387867, 16375, 360.0, 331.5, -960
EXS120, 1496408364602, 54.690547, -2.973883, 25775, 451.8, 332.0, -1280
EXS6DR, 1496408367352, 55.758636, -3.999356, 7600, 288.5, 328.9, -1728
EZY19TY, 1496408367352, 55.257229, -3.400601, 16250, 359.0, 331.6, -960
EXS120, 1496408365740, 54.690547, -2.973883, 25775, 450.1, 331.9, -1664
EXS6DR, 1496408370505, 55.762645, -4.002972, 7500, 288.5, 328.9, -1664
EZY19TY, 1496408370505, 55.261505, -3.404712, 16175, 358.0, 331.5, -960
EXS120, 1496408376002, 54.712519, -2.994191, 25525, 447.4, 331.7, -1920
EXS6DR, 1496408376002, 55.76865, -4.010353, 7350, 289.0, 328.7, -1856
EZY19TY, 1496408376002, 55.269333, -3.412087, 16100, 358.0, 331.5, -960
EXS120, 1496408379115, 54.715805, -2.997167, 25475, 445.7, 331.6, -1728
EXS6DR, 1496408379115, 55.771629, -4.012842, 7250, 289.0, 328.7, -1920
EZY19TY, 1496408379115, 55.2724, -3.414971, 16075, 359.0, 331.6, -960
EXS120, 1496408382864, 54.722668, -3.003596, 25375, 444.8, 331.5, -1664
EXS6DR, 1496408382864, 55.774841, -4.016502, 7150, 289.0, 328.7, -2048
EZY19TY, 1496408382864, 55.277069, -3.419414, 16000, 357.0, 331.6, -960
EXS120, 1496408388568, 54.729492, -3.010012, 25250, 443.0, 331.4, -1792
EXS6DR, 1496408388568, 55.780521, -4.022627, 7000, 290.0, 329.5, -1920
EZY19TY, 1496408388568, 55.285995, -3.427896, 15925, 357.0, 331.6, -960
HLE05, 1496408393711, 55.861752, -4.34226, 175, 1.0, 0.0, 256
EXS120, 1496408394836, 54.743774, -3.023583, 25025, 439.0, 331.3, -1536
EXS6DR, 1496408394836, 55.790157, -4.031553, 6750, 291.2, 334.1, -1856
EZY19TY, 1496408394836, 55.295288, -3.436701, 15800, 356.0, 331.7, -1024
HLE05, 1496408393611, 55.861752, -4.34226, 175, 1.0, 0.0, 256
EXS120, 1496408394829, 54.743774, -3.023583, 25025, 439.0, 331.3, -1536
EXS6DR, 1496408396329, 55.79281, -4.033613, 6700, 290.7, 333.9, -1920
EZY19TY, 1496408396329, 55.299316, -3.440498, 15775, 355.0, 331.6, -1152
HLE05, 1496408404833, 55.861801, -4.34226, 250, 3.0, 0.0, 384
SHT6T, 1496408404818, 54.91991, -3.16748, 21350, 394.0, 331.0, -1984
EXS120, 1496408404818, 54.756837, -3.035889, 24900, 436.3, 331.4, -1088
EXS6DR, 1496408405443, 55.802628, -4.044467, 6425, 288.8, 325.2, -1856
EZY19TY, 1496408405443, 55.311951, -3.452454, 15525, 354.0, 331.7, -1792
HLE05, 1496408404833, 55.861801, -4.34226, 250, 3.0, 0.0, 384
SHT6T, 1496408404818, 54.91991, -3.16748, 21350, 394.0, 331.0, -1984
EXS120, 1496408408614, 54.765961, -3.044545, 24825, 431.0, 331.4, -1088
EXS6DR, 1496408408614, 55.804216, -4.045887, 6400, 287.6, 322.8, -1600
EZY19TY, 1496408408614, 55.312904, -3.453286, 15475, 354.0, 331.7, -2048
HLE05, 1496408413111, 55.861992, -4.34226, 300, 4.0, 0.0, 256
EXS120, 1496408414486, 54.780212, -3.057996, 24700, 428.0, 331.4, -960
EXS6DR, 1496408414486, 55.811711, -4.057817, 6225, 282.9, 319.2, -1600
EZY19TY, 1496408414486, 55.324169, -3.464106, 15200, 353.0, 331.3, -2048
HLE05, 1496408420657, 55.862129, -4.34226, 325, 6.0, 350.5, 256
EXS120, 1496408418688, 54.785065, -3.062601, 24600, 426.0, 331.3, -1344
EXS6DR, 1496408420626, 55.81753, -4.067087, 6050, 282.4, 317.4, -1728
EZY19TY, 1496408420626, 55.331802, -3.47143, 15000, 353.0, 331.3, -2112
HLE05, 1496408424411, 55.862221, -4.34226, 325, 1.0, 270.0, 320
EXS120, 1496408424380, 54.793705, -3.070762, 24525, 426.0, 331.3, -1472
EXS6DR, 1496408420630, 55.81753, -4.067087, 6000, 281.6, 316.7, -1536
EZY905M, 1496408424380, 55.874771, -4.42791, 23300, 115.0, 225.0, -384
EZY19TY, 1496408424380, 55.33334, -3.472928, 14975, 353.0, 331.0, -2112
HLE05, 1496408431099, 55.862549, -4.34235, 425, 2.0, 333.4, 576
TCX63EY, 1496408431099, 53.392158, -2.600932, 35000, 522.1, 16.4, 0
EXS120, 1496408427130, 54.801945, -3.078586, 24325, 425.0, 331.3, -1472
EXS6DR, 1496408431099, 55.828079, -4.084251, 5850, 276.1, 317.9, -768
EZY905M, 1496408424380, 55.874771, -4.42791, 23300, 115.0, 225.0, -384
EZY19TY, 1496408431083, 55.346794, -3.485912, 14650, 352.0, 331.2, -1792
HLE05, 1496408439696, 55.861912, -4.34235, 500, 37.0, 175.4, 320
TCX63EY, 1496408438727, 53.411757, -2.591319, 35000, 520.9, 16.3, 0
EXS120, 1496408439680, 54.829102, -3.104365, 24025, 422.0, 331.3, -1472
EXS6DR, 1496408439680, 55.839569, -4.102062, 5700, 267.1, 318.5, -704
EZY19TY, 1496408439680, 55.366951, -3.505471, 14325, 348.0, 331.2, -1728
HLE05, 1496408453422, 55.86026, -4.34217, 550, 40.0, 207.8, 384
TCX63EY, 1496408453407, 53.443505, -2.575728, 35000, 520.2, 16.4, 0
EXS120, 1496408452188, 54.840683, -3.115432, 23800, 422.0, 331.2, -1408
EXS6DR, 1496408453407, 55.848068, -4.115067, 5625, 256.5, 318.8, -320
EZY19TY, 1496408453407, 55.381393, -3.519341, 14050, 348.0, 331.2, -1600
HLE05, 1496408454114, 55.86026, -4.34217, 550, 41.0, 213.3, 320
TCX63EY, 1496408457270, 53.447296, -2.573861, 35000, 520.2, 16.4, 0
EXS120, 1496408452333, 54.840683, -3.115432, 23750, 422.0, 331.2, -1408
EXS6DR, 1496408457270, 55.850372, -4.119207, 5600, 256.5, 318.8, -320
EZY19TY, 1496408457270, 55.382545, -3.520536, 14025, 348.0, 331.1, -1600
HLE05, 1496408454805, 55.858978, -4.34384, 600, 58.0, 255.0, 0
TCX63EY, 1496408456180, 53.456589, -2.569231, 35000, 520.5, 16.5, 0
EXS120, 1496408454789, 54.854324, -3.128438, 23625, 422.0, 331.2, -1472
EXS6DR, 1496408454789, 55.853485, -4.124451, 5525, 244.5, 318.8, -960
EZY19TY, 1496408456180, 55.390041, -3.52786, 13900, 344.0, 330.2, -1408
HLE05, 1496408468491, 55.859379, -4.34844, 650, 68.0, 298.8, 512
TCX63EY, 1496408468475, 53.477325, -2.55903, 35000, 520.2, 16.4, 0
EXS120, 1496408465147, 54.865631, -3.139177, 23450, 422.0, 331.3, -1408
EXS6DR, 1496408468475, 55.861568, -4.136181, 5350, 238.2, 319.1, -1216
EZY19TY, 1496408468475, 55.396931, -3.535184, 13775, 340.0, 327.7, -1024
HLE05, 1496408469509, 55.860401, -4.3511, 750, 67.0, 300.4, 960
TCX63EY, 1496408469493, 53.488987, -2.553271, 35000, 520.2, 16.4, 0
EXS120, 1496408469493, 54.881012, -3.153803, 23325, 422.0, 331.3, -1408
EXS6DR, 1496408469493, 55.864361, -4.141502, 5250, 228.4, 314.8, -1536
EZY19TY, 1496408469477, 55.407806, -3.548584, 13725, 337.0, 323.2, -448
HLE05, 1496408475991, 55.86087, -4.35213, 775, 67.0, 301.1, 896
TCX63EY, 1496408475975, 53.494387, -2.550605, 35000, 520.2, 16.4, 0
EXS120, 1496408473366, 54.881012, -3.153803, 23300, 422.0, 331.3, -1344
EXS6DR, 1496408475975, 55.866898, -4.145591, 5175, 227.0, 314.1, -1472
EZY19TY, 1496408475975, 55.410709, -3.552496, 13700, 336.0, 322.7, -512
HLE05, 1496408483461, 55.863152, -4.35745, 900, 71.0, 302.3, 512
TCX63EY, 1496408483243, 53.518408, -2.53873, 35000, 521.2, 16.4, 0
EXS120, 1496408481321, 54.900879, -3.172625, 23000, 422.0, 331.6, -1408
EXS6DR, 1496408483446, 55.875046, -4.161155, 4900, 214.3, 314.4, -1536
EZY19TY, 1496408483446, 55.422958, -3.569022, 13600, 339.0, 322.4, -512
HLE05, 1496408491040, 55.86488, -4.36157, 1000, 78.0, 306.7, 576
TCX63EY, 1496408491024, 53.537567, -2.529367, 35000, 519.9, 16.4, 0
EXS120, 1496408491024, 54.916977, -3.1877, 22825, 422.0, 331.6, -1408
EXS6DR, 1496408491024, 55.879677, -4.169827, 4725, 208.6, 314.0, -1856
EZY19TY, 1496408491024, 55.434032, -3.583957, 13525, 339.0, 322.7, -576
HLE05, 1496408497926, 55.8652, -4.36234, 1000, 75.0, 300.3, 512
TCX63EY, 1496408497910, 53.540222, -2.528033, 35000, 520.2, 16.4, 0
EXS120, 1496408497910, 54.923775, -3.194108, 22750, 419.0, 331.5, -1408
EXS6DR, 1496408497910, 55.881866, -4.173556, 4625, 206.5, 314.2, -2176
EZY19TY, 1496408497910, 55.43779, -3.588975, 13525, 339.0, 322.9, -512
HLE05, 1496408501911, 55.86618, -4.36475, 1050, 76.0, 299.9, 576
TCX63EY, 1496408501895, 53.555878, -2.520185, 35000, 519.5, 16.6, 0
EXS120, 1496408500614, 54.923775, -3.194108, 22675, 418.0, 331.6, -1408
EXS6DR, 1496408501895, 55.884796, -4.178384, 4500, 203.7, 313.8, -1280
EZY19TY, 1496408501895, 55.442039, -3.59461, 13475, 339.0, 322.9, -512
EZY905M, 1496408502315, 55.874771, -4.42791, 23300, 115.0, 225.0, -384
HLE05, 1496408507984, 55.867401, -4.3679, 1050, 77.0, 299.6, 128
TCX63EY, 1496408507922, 53.565286, -2.515465, 35000, 519.8, 16.7, 0
EXS120, 1496408504484, 54.931919, -3.201682, 22575, 416.0, 331.5, -1408
EXS6DR, 1496408507906, 55.88787, -4.184418, 4375, 200.2, 313.6, -1664
EZY19TY, 1496408507906, 55.448685, -3.603432, 13400, 339.0, 323.0, -768
EZY905M, 1496408507253, 55.874771, -4.42791, 23300, 115.0, 225.0, -384
EZY905M, 1496408506909, 55.874771, -4.42791, 23300, 115.0, 225.0, -384
HLE05, 1496408521712, 55.87093, -4.37772, 1000, 75.0, 300.3, -320
TCX63EY, 1496408521696, 53.610352, -2.492798, 35000, 519.8, 16.7, 0
EXS120, 1496408521696, 54.965576, -3.23331, 22125, 411.0, 331.7, -1408
EXS6DR, 1496408521696, 55.899994, -4.206848, 3750, 192.5, 312.9, -1984
EZY19TY, 1496408521696, 55.472305, -3.634477, 12975, 338.0, 323.4, -1536
HLE05, 1496408527359, 55.87093, -4.37772, 1000, 75.0, 300.3, -320
TCX63EY, 1496408527359, 53.610352, -2.492798, 35000, 519.8, 16.7, 0
EXS120, 1496408527359, 54.965576, -3.23331, 22125, 411.0, 331.7, -1408
EXS6DR, 1496408527343, 55.899994, -4.206848, 3750, 192.5, 312.9, -1984
EZY19TY, 1496408527343, 55.472305, -3.634477, 12975, 338.0, 323.4, -1536
HLE05, 1496408534098, 55.87228, -4.38226, 950, 70.0, 296.2, -384
TCX63EY, 1496408533145, 53.626831, -2.484558, 35000, 519.5, 16.6, 0
EXS120, 1496408533145, 54.981262, -3.247995, 21925, 409.0, 331.7, -1408
EXS6DR, 1496408534098, 55.904663, -4.216003, 3500, 188.9, 313.1, -1856
EZY19TY, 1496408534098, 55.483429, -3.649126, 12775, 336.0, 323.3, -1536
HLE05, 1496408536441, 55.87262, -4.38354, 950, 66.0, 288.4, -192
TCX63EY, 1496408536441, 53.632874, -2.481576, 35000, 519.5, 16.6, 0
EXS120, 1496408536441, 54.986572, -3.253003, 21875, 409.0, 331.7, -1408
EXS6DR, 1496408536441, 55.906677, -4.220581, 3375, 187.5, 312.6, -1920
EZY19TY, 1496408536426, 55.485855, -3.652288, 12725, 335.0, 323.4, -1536
HLE05, 1496408541223, 55.873211, -4.38578, 925, 65.0, 287.9, -384
TCX63EY, 1496408543879, 53.645279, -2.475377, 35000, 519.2, 16.4, -64
EXS120, 1496408537817, 54.986572, -3.253003, 21775, 408.0, 331.7, -1408
EXS6DR, 1496408543879, 55.909515, -4.225075, 3200, 186.9, 312.4, -2304
EZY19TY, 1496408543848, 55.492455, -3.660936, 12575, 334.0, 323.3, -1536
HLE05, 1496408545124, 55.873718, -4.38801, 875, 63.0, 284.7, -512
TCX63EY, 1496408547187, 53.657087, -2.4695, 35000, 519.2, 16.4, -64
EXS120, 1496408545062, 55.000534, -3.26609, 21625, 408.0, 331.7, -1408
EXS6DR, 1496408547187, 55.912217, -4.230766, 3025, 188.8, 313.9, -2240
EZY19TY, 1496408547140, 55.498508, -3.669004, 12450, 333.0, 323.2, -1536
HLE05, 1496408556484, 55.874699, -4.39281, 825, 61.0, 288.1, -256
TCX63EY, 1496408557780, 53.682039, -2.457222, 34975, 520.2, 16.4, -64
EXS6DR, 1496408559171, 55.919495, -4.245883, 2600, 185.6, 307.1, -2368
EZY19TY, 1496408559171, 55.51236, -3.687328, 12150, 333.0, 322.9, -1472
HLE05, 1496408561859, 55.875351, -4.39625, 800, 58.0, 287.8, -320
TCX63EY, 1496408561859, 53.693665, -2.451442, 34975, 520.2, 16.4, -64
EXS6DR, 1496408561859, 55.920639, -4.24838, 2475, 184.2, 303.3, -2368
EZY19TY, 1496408561859, 55.517639, -3.694324, 12050, 333.0, 322.9, -1600
HLE05, 1496408563937, 55.875439, -4.39668, 775, 58.0, 286.9, -448
TCX63EY, 1496408565452, 53.69931, -2.448578, 34975, 520.2, 16.4, 0
EXS120, 1496408565452, 55.033962, -3.297397, 21225, 406.0, 331.7, -1408
EXS6DR, 1496408565452, 55.922133, -4.252224, 2375, 183.0, 300.9, -2240
EZY19TY, 1496408565452, 55.520233, -3.697815, 12000, 333.0, 322.9, -1600
HLE05, 1496408559806, 55.875439, -4.39668, 775, 57.0, 286.2, -640
TCX63EY, 1496408565071, 53.70163, -2.447518, 34975, 520.2, 16.4, -64
EXS120, 1496408561602, 55.033962, -3.297397, 21150, 406.0, 331.7, -1408
EXS6DR, 1496408565071, 55.923203, -4.256203, 2300, 182.7, 299.5, -1664
EZY19TY, 1496408565071, 55.521549, -3.69956, 11975, 333.0, 322.9, -1536
HLE05, 1496408577640, 55.876282, -4.40269, 675, 52.0, 274.4, 128
TCX63EY, 1496408577624, 53.728126, -2.43436, 34975, 520.2, 16.4, 0
EXS120, 1496408570233, 55.043518, -3.3064, 20925, 404.0, 331.5, -1408
EXS6DR, 1496408574296, 55.925996, -4.265356, 2050, 179.6, 291.6, -1280
EZY19TY, 1496408577608, 55.535145, -3.71767, 11750, 331.0, 323.1, -1024
HLE05, 1496408598817, 55.876789, -4.41093, 500, 43.0, 270.0, -448
SHT6T, 1496408598817, 55.092949, -3.33565, 18050, 367.0, 330.6, -2240
EXS91R, 1496408598817, 53.555463, -2.107759, 38000, 486.5, 336.8, 0
TCX63EY, 1496408595832, 53.767868, -2.415344, 34975, 519.4, 12.6, 0
EXS6DR, 1496408597098, 55.929749, -4.297818, 1725, 175.3, 276.9, -960
EZY19TY, 1496408598801, 55.561447, -3.75226, 11200, 323.0, 323.4, -1664
HLE05, 1496408596478, 55.876789, -4.41093, 500, 43.0, 270.0, -448
SHT6T, 1496408596556, 55.092949, -3.33565, 18050, 367.0, 330.6, -2240
EXS91R, 1496408597900, 53.563705, -2.113691, 38000, 486.5, 336.8, -64
TCX63EY, 1496408595384, 53.767868, -2.415344, 34975, 519.5, 11.0, 0
EXS6DR, 1496408597900, 55.930186, -4.304924, 1650, 173.8, 275.6, -1216
EZY19TY, 1496408597900, 55.565048, -3.756991, 11150, 323.0, 323.4, -1664
TCX1317, 1496408596571, 53.48098, -2.49002, 11500, 374.0, 9.3, 2304
HLE05, 1496408599920, 55.876789, -4.41093, 500, 39.0, 262.7, -512
SHT6T, 1496408600358, 55.092949, -3.33565, 18050, 367.0, 330.6, -2240
EXS91R, 1496408601530, 53.563705, -2.113691, 38000, 486.5, 336.8, 0
TCX63EY, 1496408604983, 53.788513, -2.408595, 34975, 519.0, 9.4, 0
EXS6DR, 1496408606608, 55.930372, -4.310675, 1575, 172.1, 272.3, -832
EZY19TY, 1496408606608, 55.57164, -3.76573, 11000, 321.0, 323.1, -1536
TCX1317, 1496408600374, 53.48098, -2.49002, 11500, 374.0, 9.3, 2304
HLE05, 1496408615597, 55.876331, -4.41599, 375, 32.0, 266.4, -576
EXS91R, 1496408621801, 53.597305, -2.137861, 38000, 486.5, 336.8, 0
TCX63EY, 1496408621801, 53.824402, -2.404122, 34975, 516.3, 2.0, 0
EXS120, 1496408621801, 55.121567, -3.380235, 19575, 396.9, 331.6, -1920
EXS6DR, 1496408621801, 55.928284, -4.329362, 1300, 163.2, 244.2, -1344
EZY19TY, 1496408621785, 55.587662, -3.787204, 10600, 320.0, 322.8, -1856
HLE05, 1496408626879, 55.875721, -4.41865, 300, 27.0, 259.5, -384
EXS91R, 1496408627754, 53.61525, -2.150809, 38000, 486.1, 336.9, 0
TCX63EY, 1496408627754, 53.845871, -2.406006, 34975, 515.1, 358.9, 64
EXS120, 1496408624707, 55.126415, -3.384705, 19325, 396.9, 331.6, -1920
EXS6DR, 1496408627754, 55.925171, -4.337103, 1175, 158.2, 232.2, -1216
TCX1363, 1496408627754, 53.44725, -2.388742, 8750, 297.1, 14.2, 2560
EZY19TY, 1496408627754, 55.596638, -3.79921, 10425, 319.0, 322.8, -1344
HLE05, 1496408626311, 55.875721, -4.41865, 250, 27.0, 259.5, -384
EXS91R, 1496408631732, 53.620605, -2.154654, 38000, 486.1, 336.9, 0
TCX63EY, 1496408627920, 53.845871, -2.406006, 35000, 515.1, 358.9, 64
EXS6DR, 1496408631701, 55.923065, -4.340931, 1125, 156.3, 226.3, -896
TCX1363, 1496408631701, 53.451324, -2.387172, 8875, 296.4, 12.9, 2944
EZY19TY, 1496408631686, 55.599472, -3.802934, 10325, 318.0, 322.9, -1536
EXS91R, 1496408632978, 53.631949, -2.162772, 38000, 486.1, 336.9, 0
EXS120, 1496408632978, 55.150177, -3.406812, 19075, 385.2, 332.0, -1984
EXS6DR, 1496408632978, 55.92009, -4.345925, 1050, 153.3, 220.2, -704
TCX1363, 1496408632978, 53.458774, -2.384922, 9200, 297.2, 9.7, 3328
EZY19TY, 1496408632978, 55.60688, -3.812857, 10225, 317.0, 322.9, -896
HLE05, 1496408640691, 55.87479, -4.42105, 225, 18.0, 254.5, -256
EXS91R, 1496408640676, 53.63855, -2.167524, 38000, 486.5, 336.8, 0
TCX63EY, 1496408640020, 53.869551, -2.412145, 34975, 507.1, 347.5, 64
EXS120, 1496408640676, 55.154859, -3.411172, 19000, 384.3, 331.9, -2112
EXS6DR, 1496408640957, 55.918315, -4.348354, 1025, 151.9, 220.2, -576
TCX1363, 1496408640957, 53.463821, -2.383719, 9350, 298.0, 8.1, 3392
EZY19TY, 1496408640957, 55.61087, -3.818165, 10175, 314.0, 322.9, -768
HLE05, 1496408643332, 55.874699, -4.42131, 200, 17.0, 256.8, -192
EXS91R, 1496408644691, 53.650909, -2.17647, 38000, 486.5, 336.8, 0
TCX63EY, 1496408643316, 53.8797, -2.416129, 35000, 507.2, 346.9, 64
EXS120, 1496408644691, 55.16391, -3.419656, 18775, 383.4, 331.8, -2176
EXS6DR, 1496408644691, 55.916611, -4.350919, 1000, 152.6, 219.9, -768
TCX1363, 1496408644691, 53.469016, -2.382741, 9575, 299.1, 6.7, 3328
EZY19TY, 1496408644691, 55.615772, -3.824701, 10100, 311.0, 323.1, -832
EXS91R, 1496408657473, 53.675894, -2.194519, 38000, 486.5, 336.8, 64
TCX63EY, 1496408657473, 53.909409, -2.432608, 35000, 499.9, 338.8, 0
EXS120, 1496408657473, 55.183136, -3.437671, 18325, 382.5, 331.8, -2240
EXS6DR, 1496408656160, 55.910522, -4.36074, 850, 142.8, 225.0, -832
TCX1363, 1496408657442, 53.487579, -2.379717, 10225, 307.3, 5.2, 2816
EZY19TY, 1496408657442, 55.631012, -3.844882, 9950, 302.0, 323.2, -576
EXS91R, 1496408661201, 53.68311, -2.199689, 38000, 486.5, 336.8, 0
TCX63EY, 1496408661201, 53.918105, -2.438399, 35000, 499.9, 338.8, 0
EXS120, 1496408657576, 55.183136, -3.437671, 18200, 379.0, 331.5, -2368
EXS6DR, 1496408661201, 55.908096, -4.365734, 825, 140.0, 226.2, -640
TCX1363, 1496408661201, 53.492523, -2.379011, 10375, 312.3, 5.1, 2176
EZY19TY, 1496408661154, 55.6343, -3.849249, 9950, 302.0, 323.2, -576
EXS91R, 1496408665056, 53.697168, -2.209868, 38000, 487.4, 336.8, 0
TCX63EY, 1496408665056, 53.936633, -2.45084, 35000, 500.1, 338.4, 0
EXS6DR, 1496408665056, 55.905258, -4.370894, 750, 140.9, 227.6, -576
TCX1363, 1496408665056, 53.503738, -2.377363, 10600, 322.1, 4.8, 1728
EZY19TY, 1496408665056, 55.64296, -3.860612, 9825, 295.0, 323.2, -960
EXS91R, 1496408677306, 53.72361, -2.229013, 38000, 487.4, 336.8, 0
TCX63EY, 1496408677306, 53.961445, -2.4674, 35000, 500.3, 338.7, 0
EXS120, 1496408674165, 55.209457, -3.462794, 17400, 376.9, 331.1, -2368
EXS6DR, 1496408677306, 55.898621, -4.382713, 575, 144.3, 224.4, -576
TCX1363, 1496408677306, 53.522504, -2.374905, 10925, 342.0, 4.4, 1664
EZY19TY, 1496408677306, 55.655869, -3.877674, 9575, 290.0, 323.2, -1408
EXS91R, 1496408680072, 53.727539, -2.231873, 38000, 487.4, 336.8, 0
TCX63EY, 1496408679290, 53.959211, -2.465865, 35000, 500.6, 338.6, 0
EXS6DR, 1496408679384, 55.898621, -4.382713, 575, 144.3, 224.4, -576
TCX1363, 1496408680072, 53.525577, -2.374501, 10950, 343.0, 4.3, 1728
EZY19TY, 1496408680072, 55.65683, -3.878946, 9550, 290.0, 323.2, -1344
EXS91R, 1496408691497, 53.745722, -2.245008, 38000, 487.4, 336.8, 0
TCX63EY, 1496408691497, 53.985094, -2.483072, 35000, 500.3, 338.7, 0
TCX1363, 1496408692309, 53.540543, -2.372655, 11225, 355.0, 4.2, 1664
EZY19TY, 1496408692309, 55.667538, -3.893108, 9275, 290.0, 323.1, -1536
EXS91R, 1496408696800, 53.752938, -2.250259, 38000, 487.4, 336.8, 0
TCX63EY, 1496408696222, 53.988353, -2.485172, 35000, 500.3, 338.7, 0
EXS120, 1496408696222, 55.236786, -3.489209, 16775, 373.8, 331.0, -2368
TCX1363, 1496408696222, 53.54443, -2.372158, 11275, 358.9, 4.2, 1728
EZY19TY, 1496408696222, 55.670471, -3.897067, 9225, 289.0, 323.0, -1088
EXS91R, 1496408695619, 53.759781, -2.255186, 38000, 487.4, 336.9, 0
TCX63EY, 1496408695619, 53.996639, -2.490746, 35000, 500.3, 338.7, 0
EXS120, 1496408695619, 55.243727, -3.4959, 16675, 373.8, 331.0, -2368
TCX1363, 1496408695619, 53.549877, -2.371512, 11375, 360.9, 4.1, 1664
EZY19TY, 1496408695619, 55.674801, -3.902807, 9175, 287.0, 323.2, -768
EXS91R, 1496408699509, 53.766578, -2.260114, 38000, 487.4, 336.8, -64
TCX63EY, 1496408701994, 54.013046, -2.501587, 35000, 500.6, 338.6, 0
EXS6DR, 1496408701994, 55.888429, -4.40217, 275, 141.4, 226.1, -832
TCX1363, 1496408701994, 53.560817, -2.370139, 11550, 370.0, 4.2, 1536
EZY19TY, 1496408701994, 55.680107, -3.909502, 9100, 285.0, 325.9, -704
EXS91R, 1496408708619, 53.785812, -2.274091, 38000, 488.3, 336.8, 0
TCX63EY, 1496408708619, 54.026293, -2.510457, 35000, 500.6, 338.6, 0
EXS6DR, 1496408707103, 55.886032, -4.406516, 225, 141.5, 226.7, -384
TCX1363, 1496408708603, 53.574689, -2.368442, 11750, 381.2, 4.5, 1728
EZY19TY, 1496408708603, 55.690491, -3.920145, 9000, 282.0, 332.6, -640
EXS91R, 1496408715621, 53.793091, -2.279271, 38000, 488.3, 336.8, 0
TCX63EY, 1496408715621, 54.03402, -2.515546, 35000, 500.3, 338.7, 0
EXS120, 1496408708278, 55.257599, -3.5093, 16175, 371.5, 331.0, -2304
EXS6DR, 1496408709403, 55.886032, -4.406516, 225, 141.5, 226.7, -384
TCX1363, 1496408715621, 53.578321, -2.367958, 11825, 383.2, 4.5, 1920
EZY19TY, 1496408715621, 55.691746, -3.921261, 9000, 281.0, 333.0, -576
EXS91R, 1496408721731, 53.806503, -2.289001, 38000, 488.3, 336.8, 0
TCX63EY, 1496408719856, 54.043005, -2.521524, 35000, 501.0, 338.5, 0
EXS120, 1496408721731, 55.28064, -3.53162, 15775, 368.0, 331.0, -2240
EXS6DR, 1496408721731, 55.881069, -4.41556, 100, 137.0, 226.5, -640
TCX1363, 1496408721731, 53.590564, -2.366261, 12075, 389.2, 4.6, 2304
EZY19TY, 1496408721731, 55.700409, -3.928611, 8925, 278.0, 334.9, -640
EXS91R, 1496408734160, 53.832822, -2.308018, 38000, 488.3, 336.8, 0
TCX63EY, 1496408732597, 54.073171, -2.541881, 35000, 500.4, 338.3, 0
EXS120, 1496408734160, 55.299042, -3.549473, 15375, 365.0, 331.1, -1984
EXS6DR, 1496408730066, 55.87851, -4.42045, 25, 132.0, 229.6, -128
TCX1363, 1496408734160, 53.614399, -2.363191, 12675, 396.2, 4.5, 3072
EZY19TY, 1496408734160, 55.714836, -3.940401, 8800, 270.0, 335.0, -704
